thenestio,Jul 30 2014 12:00AM,1
thenestio,Aug  6 2014 12:00AM,1
thenestio,Aug 13 2014 12:00AM,1
thenestio,Aug 20 2014 12:00AM,1
thenestio,Aug 27 2014 12:00AM,1
thenestio,Sep  3 2014 12:00AM,1
thenestio,Sep 10 2014 12:00AM,1
thenestio,Sep 17 2014 12:00AM,1
thenestio,Sep 24 2014 12:00AM,1
thenestio,Oct  1 2014 12:00AM,1
thenestio,Oct  8 2014 12:00AM,1
thenestio,Oct 15 2014 12:00AM,1
thenestio,Oct 22 2014 12:00AM,1
thenestio,Oct 29 2014 12:00AM,1
thenestio,Nov  5 2014 12:00AM,1
thenestio,Nov 12 2014 12:00AM,1
thenestio,Nov 19 2014 12:00AM,1
thenestio,Nov 26 2014 12:00AM,1
thenestio,Dec  3 2014 12:00AM,1
thenestio,Dec 10 2014 12:00AM,1
thenestio,Dec 17 2014 12:00AM,1
thenestio,Dec 24 2014 12:00AM,1
thenestio,Dec 31 2014 12:00AM,1
thenestio,Jan  7 2015 12:00AM,1
thenestio,Jan 14 2015 12:00AM,15
thenestio,Jan 21 2015 12:00AM,9
thenestio,Jan 28 2015 12:00AM,1
thenestio,Feb  4 2015 12:00AM,3
thenestio,Feb 11 2015 12:00AM,5
thenestio,Feb 18 2015 12:00AM,15
thenestio,Feb 25 2015 12:00AM,1
thenestio,Mar  4 2015 12:00AM,15
thenestio,Mar 11 2015 12:00AM,16
thenestio,Mar 18 2015 12:00AM,15
thenestio,Mar 25 2015 12:00AM,1
thenestio,Apr  1 2015 12:00AM,15
thenestio,Apr  8 2015 12:00AM,15
thenestio,Apr 15 2015 12:00AM,16
thenestio,Apr 22 2015 12:00AM,16
thenestio,Apr 29 2015 12:00AM,1
thenestio,May  6 2015 12:00AM,16
umarsaif,Jan  1 2014 12:00AM,1
umarsaif,Jan  8 2014 12:00AM,1
umarsaif,Jan 15 2014 12:00AM,1
umarsaif,Jan 22 2014 12:00AM,1
umarsaif,Jan 29 2014 12:00AM,1
umarsaif,Feb  5 2014 12:00AM,1
umarsaif,Feb 12 2014 12:00AM,1
umarsaif,Feb 19 2014 12:00AM,1
umarsaif,Feb 26 2014 12:00AM,1
umarsaif,Mar  5 2014 12:00AM,1
umarsaif,Mar 12 2014 12:00AM,1
umarsaif,Mar 19 2014 12:00AM,1
umarsaif,Mar 26 2014 12:00AM,1
umarsaif,Apr  2 2014 12:00AM,1
umarsaif,Apr  9 2014 12:00AM,1
umarsaif,Apr 16 2014 12:00AM,1
umarsaif,Apr 23 2014 12:00AM,1
umarsaif,Apr 30 2014 12:00AM,1
umarsaif,May  7 2014 12:00AM,1
umarsaif,May 14 2014 12:00AM,1
umarsaif,May 21 2014 12:00AM,1
umarsaif,May 28 2014 12:00AM,1
umarsaif,Jun  4 2014 12:00AM,1
umarsaif,Jun 11 2014 12:00AM,1
umarsaif,Jun 18 2014 12:00AM,1
umarsaif,Jun 25 2014 12:00AM,1
umarsaif,Jul  2 2014 12:00AM,1
umarsaif,Jul  9 2014 12:00AM,1
umarsaif,Jul 16 2014 12:00AM,1
umarsaif,Jul 23 2014 12:00AM,5
umarsaif,Jul 30 2014 12:00AM,1
umarsaif,Aug  6 2014 12:00AM,1
umarsaif,Aug 13 2014 12:00AM,1
umarsaif,Aug 20 2014 12:00AM,1
umarsaif,Aug 27 2014 12:00AM,1
umarsaif,Sep  3 2014 12:00AM,1
umarsaif,Sep 10 2014 12:00AM,1
umarsaif,Sep 17 2014 12:00AM,5
umarsaif,Sep 24 2014 12:00AM,1
umarsaif,Oct  1 2014 12:00AM,1
umarsaif,Oct  8 2014 12:00AM,1
umarsaif,Oct 15 2014 12:00AM,1
umarsaif,Oct 22 2014 12:00AM,1
umarsaif,Oct 29 2014 12:00AM,1
umarsaif,Nov  5 2014 12:00AM,1
umarsaif,Nov 12 2014 12:00AM,13
umarsaif,Nov 19 2014 12:00AM,15
umarsaif,Nov 26 2014 12:00AM,1
umarsaif,Dec  3 2014 12:00AM,15
umarsaif,Dec 10 2014 12:00AM,16
umarsaif,Dec 17 2014 12:00AM,3
umarsaif,Dec 24 2014 12:00AM,7
umarsaif,Dec 31 2014 12:00AM,1
umarsaif,Jan  7 2015 12:00AM,16
umarsaif,Jan 14 2015 12:00AM,3
umarsaif,Jan 21 2015 12:00AM,7
umarsaif,Jan 28 2015 12:00AM,1
umarsaif,Feb  4 2015 12:00AM,9
umarsaif,Feb 11 2015 12:00AM,11
umarsaif,Feb 18 2015 12:00AM,14
umarsaif,Feb 25 2015 12:00AM,1
umarsaif,Mar  4 2015 12:00AM,9
umarsaif,Mar 11 2015 12:00AM,1
umarsaif,Mar 18 2015 12:00AM,14
umarsaif,Mar 25 2015 12:00AM,1
umarsaif,Apr  1 2015 12:00AM,15
umarsaif,Apr  8 2015 12:00AM,7
umarsaif,Apr 15 2015 12:00AM,15
umarsaif,Apr 22 2015 12:00AM,16
umarsaif,Apr 29 2015 12:00AM,1
umarsaif,May  6 2015 12:00AM,16
